alexander_litschev	cateogory:bulgarian_writers
alexander_litschev	cateogory:german_male_writers
alexander_litschev	cateogory:living_people
alexander_litschev	cateogory:philosophical_anthropology
alexander_litschev	cateogory:bulgarian_emigrants_to_germany
alexander_litschev	cateogory:historians_of_philosophy
alexander_litschev	cateogory:sofia_university_alumni
alexander_litschev	cateogory:university_of_düsseldorf_faculty
alexander_litschev	cateogory:bulgarian_historians
alexander_litschev	cateogory:people_from_pleven
alexandra_bracken	cateogory:american_writers_of_young_adult_literature
alexandra_bracken	cateogory:1987_births
alexandra_bracken	cateogory:21st_century_american_novelists
alexandra_bracken	cateogory:21st_century_women_writers
alexandra_bracken	cateogory:american_fantasy_writers
alexandra_bracken	cateogory:american_women_novelists
alexandra_bracken	cateogory:college_of_william_&_mary_alumni
alexandra_bracken	cateogory:living_people
alexandra_bracken	cateogory:women_science_fiction_and_fantasy_writers
alexandra_bracken	cateogory:women_writers_of_young_adult_literature
alexandra_bracken	cateogory:writers_from_phoenix,_arizona
alexandra_pascalidou	cateogory:melodifestivalen_presenters
alexandra_pascalidou	cateogory:people_from_bucharest
alexandra_pascalidou	cateogory:1970_births
alexandra_pascalidou	cateogory:living_people
alexandra_pascalidou	cateogory:romanian_emigrants_to_sweden
alexandra_pascalidou	cateogory:swedish_people_of_greek_descent
alexei_arbatov	cateogory:1951_births
alexei_arbatov	cateogory:foreign_relations_of_russia
alexei_arbatov	cateogory:living_people
alexei_arbatov	cateogory:russian_political_scientists
alexei_sholokhov	cateogory:1975_births
alexei_sholokhov	cateogory:living_people
alexei_sholokhov	cateogory:russian_writers
alexei_sholokhov	cateogory:russian_horror_writers
alexis_wright	cateogory:rmit_university_alumni
alexis_wright	cateogory:1950_births
alexis_wright	cateogory:20th_century_australian_novelists
alexis_wright	cateogory:20th_century_short_story_writers
alexis_wright	cateogory:20th_century_women_writers
alexis_wright	cateogory:21st_century_australian_novelists
alexis_wright	cateogory:21st_century_short_story_writers
alexis_wright	cateogory:21st_century_women_writers
alexis_wright	cateogory:als_gold_medal_winners
alexis_wright	cateogory:australian_short_story_writers
alexis_wright	cateogory:living_people
alexis_wright	cateogory:miles_franklin_award_winners
alexis_wright	cateogory:australian_women_novelists
alexis_wright	cateogory:australian_women_short_story_writers
alexis_wright	cateogory:writers_from_queensland
alexis_wright	cateogory:indigenous_australian_writers
alfie_kohn	cateogory:1957_births
alfie_kohn	cateogory:american_education_writers
alfie_kohn	cateogory:american_educational_theorists
alfie_kohn	cateogory:brown_university_alumni
alfie_kohn	cateogory:education_reform
alfie_kohn	cateogory:living_people
alfie_kohn	cateogory:people_from_belmont,_massachusetts
alfie_kohn	cateogory:standards_based_education
alfie_kohn	cateogory:university_of_chicago_alumni
alfie_kohn	cateogory:people_from_miami_dade_county,_florida
alfie_kohn	cateogory:people_from_miami_beach,_florida
alfons_mieczysław_chrostowski	cateogory:male_dramatists_and_playwrights
alfons_mieczysław_chrostowski	cateogory:polish_dramatists_and_playwrights
